DATE,ADMIN1,ADMIN2,MARKET,LATITUDE,LONGITUDE,COMMODITY,PRICETYPE,PRICE
8/15/2025,Region V,Catanduanes,Catanduanes,13.58,124.23,"Rice (regular, milled)",Retail,39.28
8/15/2025,Region V,Masbate,Camarines Sur,12.55,123.27,"Rice (regular, milled)",Retail,37.42
8/15/2025,Region V,Masbate,Masbate,12.36,123.63,"Rice (regular, milled)",Retail,40.75
8/15/2025,Region V,Sorsogon,Sorsogon,12.97,124.01,"Rice (regular, milled)",Retail,38.7
8/15/2025,Region VI,Aklan,Aklan,11.71,122.37,"Rice (regular, milled)",Retail,37.71
8/15/2025,Region VI,Antique,Antique,10.76,121.94,"Rice (regular, milled)",Retail,37.95
8/15/2025,Region VI,Capiz,Capiz,11.58,122.76,"Rice (regular, milled)",Retail,47.06
8/15/2025,Region VI,Guimaras,Guimaras,10.67,122.59,"Rice (regular, milled)",Retail,45.5
8/15/2025,Region VI,Iloilo,Iloilo,10.69,122.57,"Rice (regular, milled)",Retail,37.83
8/15/2025,Region VII,Negros Oriental,Negros Oriental,9.31,123.31,"Rice (regular, milled)",Retail,43.98
8/15/2025,Region VII,Siquijor,Siquijor,9.21,123.51,"Rice (regular, milled)",Retail,40.78
8/15/2025,Region VIII,Northern Samar,Northern Samar,12.5,124.64,"Rice (regular, milled)",Retail,35.37
8/15/2025,Region VIII,Samar,Samar,11.77,124.88,"Rice (regular, milled)",Retail,38.11
8/15/2025,Region VIII,Samar,Samar,11.77,124.88,Rice (special),Retail,49.22
8/15/2025,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,"Rice (regular, milled)",Retail,45.04
8/15/2025,Region X,Bukidnon,Bukidnon,8.15,125.13,"Rice (regular, milled)",Retail,38.73
8/15/2025,Region X,Camiguin,Camiguin,9.25,124.72,"Rice (regular, milled)",Retail,44
8/15/2025,Region X,Lanao del Norte,Lanao del Norte,8.04,123.8,"Rice (regular, milled)",Retail,41.52
8/15/2025,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,Rice (special),Retail,48.16
8/15/2025,Region X,Misamis Oriental,Misamis Oriental,8.48,124.65,"Rice (regular, milled)",Retail,47.29
8/15/2025,Region X,Misamis Oriental,Misamis Oriental,8.48,124.65,Rice (special),Retail,64.9
8/15/2025,Region XI,Compostela Valley,Davao de Oro,7.6,125.97,"Rice (regular, milled)",Retail,35.6
8/15/2025,Region XI,Compostela Valley,Davao de Oro,7.6,125.97,Rice (special),Retail,47.87
8/15/2025,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,"Rice (regular, milled)",Retail,38.82
8/15/2025,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,42.36
8/15/2025,Region XI,Davao del Sur,Davao Occidental,6.41,125.61,"Rice (regular, milled)",Retail,38.27
8/15/2025,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,"Rice (regular, milled)",Retail,38.78
8/15/2025,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,Rice (special),Retail,49.26
8/15/2025,Region XII,North Cotabato,Cotabato,7.01,125.09,"Rice (regular, milled)",Retail,39.14
8/15/2025,Region XII,Sarangani,Sarangani,6.1,125.29,"Rice (regular, milled)",Retail,38.97
8/15/2025,Region XII,South Cotabato,South Cotabato,6.5,124.84,"Rice (regular, milled)",Retail,36.93
8/15/2025,Region XII,Sultan Kudarat,Sultan Kudarat,6.63,124.6,"Rice (regular, milled)",Retail,40.56
8/15/2025,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,"Rice (regular, milled)",Retail,37.83
8/15/2025,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,"Rice (regular, milled)",Retail,42.17
8/15/2025,Region XIII,Dinagat Islands,Dinagat Islands,10.01,125.57,"Rice (regular, milled)",Retail,41.68
8/15/2025,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,"Rice (regular, milled)",Retail,37.68
9/15/2025,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,41
9/15/2025,Autonomous region in Muslim Mindanao,Lanao del Sur,Lanao del Sur,8,124.28,"Rice (regular, milled)",Retail,46.52
9/15/2025,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,"Rice (regular, milled)",Retail,39.08
9/15/2025,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,5.03,119.77,"Rice (regular, milled)",Retail,38.76
9/15/2025,Cordillera Administrative region,Abra,Abra,17.6,120.62,"Rice (regular, milled)",Retail,40.5
9/15/2025,Cordillera Administrative region,Apayao,Apayao,18.01,121.19,"Rice (regular, milled)",Retail,31
9/15/2025,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,42.5
9/15/2025,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,Rice (special),Retail,55.56
9/15/2025,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,"Rice (regular, milled)",Retail,44.78
9/15/2025,Cordillera Administrative region,Kalinga,Kalinga,17.47,121.47,"Rice (regular, milled)",Retail,37.13
9/15/2025,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,"Rice (regular, milled)",Retail,43.38
9/15/2025,National Capital region,Metropolitan Manila,Metro Manila,14.6,120.98,"Rice (regular, milled)",Retail,39.63
9/15/2025,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,34
9/15/2025,Region I,La Union,La Union (Ilocos Region),16.62,120.31,"Rice (regular, milled)",Retail,38.1
9/15/2025,Region I,La Union,La Union (Ilocos Region),16.62,120.31,Rice (special),Retail,55.5
9/15/2025,Region I,Pangasinan,Pangasinan,16.02,120.23,"Rice (regular, milled)",Retail,39.94
9/15/2025,Region II,Isabela,Isabela,17.13,121.87,"Rice (regular, milled)",Retail,35.08
9/15/2025,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,"Rice (regular, milled)",Retail,31.63
9/15/2025,Region II,Quirino,Quirino,16.52,121.52,"Rice (regular, milled)",Retail,30.57
9/15/2025,Region III,Aurora,Aurora,15.75,121.56,"Rice (regular, milled)",Retail,34
9/15/2025,Region III,Bataan,Bataan,14.67,120.53,"Rice (regular, milled)",Retail,36.1
9/15/2025,Region III,Bulacan,Bulacan,14.84,120.81,Rice (special),Retail,59.62
9/15/2025,Region III,Zambales,Zambales,15.34,119.97,"Rice (regular, milled)",Retail,45.56
9/15/2025,Region IV-A,Batangas,Batangas,13.76,121.06,"Rice (regular, milled)",Retail,39.7
9/15/2025,Region IV-A,Batangas,Batangas,13.76,121.06,Rice (well milled),Retail,51.08
9/15/2025,Region IV-A,Rizal,Rizal,14.59,121.17,"Rice (regular, milled)",Retail,37.85
9/15/2025,Region IV-B,Marinduque,Marinduque,13.45,121.84,"Rice (regular, milled)",Retail,40.09
9/15/2025,Region IV-B,Marinduque,Marinduque,13.45,121.84,Rice (special),Retail,60.77
9/15/2025,Region IV-B,Oriental Mindoro,Oriental Mindoro,13.41,121.18,"Rice (regular, milled)",Retail,38.19
9/15/2025,Region IV-B,Oriental Mindoro,Oriental Mindoro,13.41,121.18,Rice (well milled),Retail,42.75
9/15/2025,Region IV-B,Palawan,Palawan,9.78,118.74,"Rice (regular, milled)",Retail,41.72
9/15/2025,Region IV-B,Romblon,Romblon,12.58,122.27,"Rice (regular, milled)",Retail,45.51
9/15/2025,Region IX,Zamboanga del Norte,Zamboanga del Norte,8.59,123.34,Rice (special),Retail,52.23
9/15/2025,Region IX,Zamboanga del Sur,Zamboanga City,6.91,122.07,"Rice (regular, milled)",Retail,39.83
9/15/2025,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,"Rice (regular, milled)",Retail,38.47
9/15/2025,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,Rice (special),Retail,50.29
9/15/2025,Region V,Albay,Albay,13.15,123.75,"Rice (regular, milled)",Retail,38.88
9/15/2025,Region V,Albay,Albay,13.15,123.75,Rice (well milled),Retail,43.85
9/15/2025,Region V,Camarines Norte,Camarines Norte,14.12,122.96,"Rice (regular, milled)",Retail,35.92
9/15/2025,Region V,Catanduanes,Catanduanes,13.58,124.23,"Rice (regular, milled)",Retail,36.5
9/15/2025,Region V,Masbate,Camarines Sur,12.55,123.27,"Rice (regular, milled)",Retail,40.02
9/15/2025,Region V,Masbate,Camarines Sur,12.55,123.27,Rice (well milled),Retail,42.22
9/15/2025,Region V,Masbate,Masbate,12.36,123.63,"Rice (regular, milled)",Retail,39.63
9/15/2025,Region V,Sorsogon,Sorsogon,12.97,124.01,"Rice (regular, milled)",Retail,38.26
9/15/2025,Region VI,Aklan,Aklan,11.71,122.37,"Rice (regular, milled)",Retail,36.92
9/15/2025,Region VI,Antique,Antique,10.76,121.94,"Rice (regular, milled)",Retail,37.31
9/15/2025,Region VI,Capiz,Capiz,11.58,122.76,"Rice (regular, milled)",Retail,46.98
9/15/2025,Region VI,Guimaras,Guimaras,10.67,122.59,"Rice (regular, milled)",Retail,44.83
9/15/2025,Region VI,Iloilo,Iloilo,10.69,122.57,Rice (special),Retail,55.53
9/15/2025,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,"Rice (regular, milled)",Retail,48.41
9/15/2025,Region VII,Bohol,Bohol,9.66,123.87,"Rice (regular, milled)",Retail,43.18
9/15/2025,Region VII,Cebu,Cebu,10.29,123.9,Rice (special),Retail,93.94
9/15/2025,Region VII,Siquijor,Siquijor,9.21,123.51,"Rice (regular, milled)",Retail,40.39
9/15/2025,Region VII,Siquijor,Siquijor,9.21,123.51,Rice (special),Retail,60
9/15/2025,Region VIII,Biliran,Biliran,11.56,124.39,"Rice (regular, milled)",Retail,41.44
9/15/2025,Region VIII,Leyte,Leyte,11.25,125,"Rice (regular, milled)",Retail,45.19
9/15/2025,Region VIII,Northern Samar,Northern Samar,12.5,124.64,"Rice (regular, milled)",Retail,35.76
9/15/2025,Region VIII,Samar,Samar,11.77,124.88,"Rice (regular, milled)",Retail,39.42
9/15/2025,Region X,Camiguin,Camiguin,9.25,124.72,"Rice (regular, milled)",Retail,42.41
9/15/2025,Region X,Lanao del Norte,Lanao del Norte,8.04,123.8,"Rice (regular, milled)",Retail,40.5
9/15/2025,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,"Rice (regular, milled)",Retail,38.98
9/15/2025,Region X,Misamis Oriental,Misamis Oriental,8.48,124.65,Rice (well milled),Retail,54.31
9/15/2025,Region XI,Compostela Valley,Davao de Oro,7.6,125.97,"Rice (regular, milled)",Retail,36.15
9/15/2025,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,"Rice (regular, milled)",Retail,39.26
9/15/2025,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,42.65
9/15/2025,Region XI,Davao del Sur,Davao Occidental,6.41,125.61,"Rice (regular, milled)",Retail,39.17
9/15/2025,Region XI,Davao del Sur,Davao Occidental,6.41,125.61,Rice (well milled),Retail,46.79
9/15/2025,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,"Rice (regular, milled)",Retail,39.76
9/15/2025,Region XII,North Cotabato,Cotabato,7.01,125.09,"Rice (regular, milled)",Retail,39.35
9/15/2025,Region XII,Sultan Kudarat,Sultan Kudarat,6.63,124.6,"Rice (regular, milled)",Retail,38.68
9/15/2025,Region XII,Sultan Kudarat,Sultan Kudarat,6.63,124.6,Rice (well milled),Retail,43.79
9/15/2025,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,"Rice (regular, milled)",Retail,39.01
9/15/2025,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,"Rice (regular, milled)",Retail,42.81
9/15/2025,Region XIII,Dinagat Islands,Dinagat Islands,10.01,125.57,"Rice (regular, milled)",Retail,41.56
9/15/2025,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,"Rice (regular, milled)",Retail,37.59
9/15/2025,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,Rice (special),Retail,51.23
9/15/2025,Region XIII,Surigao del Sur,Surigao del Sur,9.06,126.2,"Rice (regular, milled)",Retail,39.3
10/15/2025,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,40.75
10/15/2025,Autonomous region in Muslim Mindanao,Lanao del Sur,Lanao del Sur,8,124.28,"Rice (regular, milled)",Retail,46.65
10/15/2025,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,"Rice (regular, milled)",Retail,38.4
10/15/2025,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,5.03,119.77,"Rice (regular, milled)",Retail,43.33
10/15/2025,Cordillera Administrative region,Abra,Abra,17.6,120.62,Rice (well milled),Retail,49.83
10/15/2025,Cordillera Administrative region,Apayao,Apayao,18.01,121.19,"Rice (regular, milled)",Retail,31.69
10/15/2025,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,42.28
10/15/2025,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,"Rice (regular, milled)",Retail,40.67
10/15/2025,Cordillera Administrative region,Kalinga,Kalinga,17.47,121.47,"Rice (regular, milled)",Retail,37.13
10/15/2025,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,"Rice (regular, milled)",Retail,46.25
10/15/2025,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,Rice (special),Retail,58.71
10/15/2025,National Capital region,Metropolitan Manila,Metro Manila,14.6,120.98,"Rice (regular, milled)",Retail,39.37
10/15/2025,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,34
10/15/2025,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,"Rice (regular, milled)",Retail,34.25
10/15/2025,Region I,La Union,La Union (Ilocos Region),16.62,120.31,Rice (special),Retail,52.25
10/15/2025,Region I,Pangasinan,Pangasinan,16.02,120.23,"Rice (regular, milled)",Retail,39.44
10/15/2025,Region II,Isabela,Isabela,17.13,121.87,"Rice (regular, milled)",Retail,34.76
10/15/2025,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,"Rice (regular, milled)",Retail,31.75
10/15/2025,Region II,Quirino,Quirino,16.52,121.52,"Rice (regular, milled)",Retail,29.73
10/15/2025,Region III,Bataan,Bataan,14.67,120.53,"Rice (regular, milled)",Retail,36.08
10/15/2025,Region III,Bulacan,Bulacan,14.84,120.81,"Rice (regular, milled)",Retail,36.07
10/15/2025,Region III,Bulacan,Pampanga,15.02,121.09,"Rice (regular, milled)",Retail,36.9
10/15/2025,Region III,Tarlac,Tarlac,15.49,120.59,"Rice (regular, milled)",Retail,35.61
10/15/2025,Region IV-A,Batangas,Batangas,13.76,121.06,"Rice (regular, milled)",Retail,39.22
10/15/2025,Region IV-A,Quezon,Quezon,13.93,121.61,Rice (special),Retail,50.63
10/15/2025,Region IV-A,Rizal,Rizal,14.59,121.17,"Rice (regular, milled)",Retail,37.88
10/15/2025,Region IV-B,Oriental Mindoro,Oriental Mindoro,13.41,121.18,"Rice (regular, milled)",Retail,36.77
10/15/2025,Region IX,Zamboanga Sibugay,Zamboanga Sibugay,7.78,122.58,"Rice (regular, milled)",Retail,50.05
10/15/2025,Region IX,Zamboanga del Norte,Zamboanga del Norte,8.59,123.34,"Rice (regular, milled)",Retail,37.99
10/15/2025,Region IX,Zamboanga del Sur,Zamboanga City,6.91,122.07,"Rice (regular, milled)",Retail,42.61
10/15/2025,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,"Rice (regular, milled)",Retail,38.95
10/15/2025,Region V,Catanduanes,Catanduanes,13.58,124.23,"Rice (regular, milled)",Retail,36.36
10/15/2025,Region V,Masbate,Camarines Sur,12.55,123.27,"Rice (regular, milled)",Retail,38.73
10/15/2025,Region V,Masbate,Masbate,12.36,123.63,"Rice (regular, milled)",Retail,42.64
10/15/2025,Region V,Masbate,Masbate,12.36,123.63,Rice (well milled),Retail,48.69
10/15/2025,Region V,Sorsogon,Sorsogon,12.97,124.01,"Rice (regular, milled)",Retail,38.61
10/15/2025,Region VI,Aklan,Aklan,11.71,122.37,"Rice (regular, milled)",Retail,36.25
10/15/2025,Region VI,Aklan,Aklan,11.71,122.37,Rice (special),Retail,52.68
10/15/2025,Region VI,Antique,Antique,10.76,121.94,"Rice (regular, milled)",Retail,38.09
10/15/2025,Region VI,Capiz,Capiz,11.58,122.76,"Rice (regular, milled)",Retail,46.85
10/15/2025,Region VI,Guimaras,Guimaras,10.67,122.59,"Rice (regular, milled)",Retail,43.67
10/15/2025,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,"Rice (regular, milled)",Retail,38.49
10/15/2025,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,Rice (special),Retail,56.29
10/15/2025,Region VII,Bohol,Bohol,9.66,123.87,"Rice (regular, milled)",Retail,41.57
10/15/2025,Region VII,Cebu,Cebu,10.29,123.9,"Rice (regular, milled)",Retail,41.7
10/15/2025,Region VII,Negros Oriental,Negros Oriental,9.31,123.31,"Rice (regular, milled)",Retail,42.15
10/15/2025,Region VII,Siquijor,Siquijor,9.21,123.51,Rice (special),Retail,55.78
10/15/2025,Region VII,Siquijor,Siquijor,9.21,123.51,Rice (well milled),Retail,49.73
10/15/2025,Region VIII,Biliran,Biliran,11.56,124.39,Rice (well milled),Retail,46.73
10/15/2025,Region VIII,Eastern Samar,Eastern Samar,11.61,125.43,"Rice (regular, milled)",Retail,44.6
10/15/2025,Region VIII,Leyte,Leyte,11.25,125,"Rice (regular, milled)",Retail,36.13
10/15/2025,Region VIII,Samar,Samar,11.77,124.88,"Rice (regular, milled)",Retail,44.74
10/15/2025,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,"Rice (regular, milled)",Retail,47.11
10/15/2025,Region X,Bukidnon,Bukidnon,8.15,125.13,Rice (well milled),Retail,49.47
10/15/2025,Region X,Camiguin,Camiguin,9.25,124.72,"Rice (regular, milled)",Retail,41.02
10/15/2025,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,"Rice (regular, milled)",Retail,47.54
10/15/2025,Region X,Misamis Oriental,Misamis Oriental,8.48,124.65,"Rice (regular, milled)",Retail,47.59
10/15/2025,Region XI,Compostela Valley,Davao de Oro,7.6,125.97,"Rice (regular, milled)",Retail,41.6
10/15/2025,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,38.45
10/15/2025,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,Rice (well milled),Retail,44.18
10/15/2025,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (regular, milled)",Retail,38.4
10/15/2025,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,"Rice (regular, milled)",Retail,37.79
10/15/2025,Region XII,North Cotabato,Cotabato,7.01,125.09,"Rice (regular, milled)",Retail,38.09
10/15/2025,Region XII,Sarangani,Sarangani,6.1,125.29,"Rice (regular, milled)",Retail,36.37
10/15/2025,Region XII,South Cotabato,South Cotabato,6.5,124.84,"Rice (regular, milled)",Retail,39.54
10/15/2025,Region XII,Sultan Kudarat,Sultan Kudarat,6.63,124.6,"Rice (regular, milled)",Retail,39.51
10/15/2025,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,"Rice (regular, milled)",Retail,37.68
10/15/2025,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,Rice (special),Retail,49.55
10/15/2025,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,"Rice (regular, milled)",Retail,42.44
10/15/2025,Region XIII,Dinagat Islands,Dinagat Islands,10.01,125.57,"Rice (regular, milled)",Retail,41.21
10/15/2025,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,"Rice (regular, milled)",Retail,38.46
10/15/2025,Region XIII,Surigao del Sur,Surigao del Sur,9.06,126.2,"Rice (regular, milled)",Retail,39.52
11/15/2025,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,Rice (special),Retail,58.38
11/15/2025,Autonomous region in Muslim Mindanao,Lanao del Sur,Lanao del Sur,8,124.28,"Rice (regular, milled)",Retail,46.9
11/15/2025,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,"Rice (regular, milled)",Retail,37.43
11/15/2025,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,5.03,119.77,"Rice (regular, milled)",Retail,43.57
11/15/2025,Cordillera Administrative region,Apayao,Apayao,18.01,121.19,Rice (special),Retail,54.35
11/15/2025,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,42.53
11/15/2025,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,Rice (well milled),Retail,48.07
11/15/2025,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,"Rice (regular, milled)",Retail,42.67
11/15/2025,Cordillera Administrative region,Kalinga,Kalinga,17.47,121.47,"Rice (regular, milled)",Retail,37.75
11/15/2025,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,"Rice (regular, milled)",Retail,48.63
11/15/2025,National Capital region,Metropolitan Manila,Metro Manila,14.6,120.98,"Rice (regular, milled)",Retail,39.7
11/15/2025,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,34
11/15/2025,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,"Rice (regular, milled)",Retail,34.25
11/15/2025,Region I,La Union,La Union (Ilocos Region),16.62,120.31,"Rice (regular, milled)",Retail,38.49
11/15/2025,Region I,Pangasinan,Pangasinan,16.02,120.23,"Rice (regular, milled)",Retail,38.64
11/15/2025,Region I,Pangasinan,Pangasinan,16.02,120.23,Rice (well milled),Retail,44.93
11/15/2025,Region II,Cagayan,Cagayan,17.63,121.73,"Rice (regular, milled)",Retail,32.21
11/15/2025,Region II,Isabela,Isabela,17.13,121.87,"Rice (regular, milled)",Retail,34.62
11/15/2025,Region II,Quirino,Quirino,16.52,121.52,"Rice (regular, milled)",Retail,32.28
11/15/2025,Region III,Aurora,Aurora,15.75,121.56,"Rice (regular, milled)",Retail,30.95
11/15/2025,Region III,Bulacan,Pampanga,15.02,121.09,"Rice (regular, milled)",Retail,37.68
11/15/2025,Region III,Tarlac,Tarlac,15.49,120.59,"Rice (regular, milled)",Retail,35.29
11/15/2025,Region IV-A,Cavite,Cavite,14.42,120.94,"Rice (regular, milled)",Retail,40.36
11/15/2025,Region IV-A,Cavite,Cavite,14.42,120.94,Rice (well milled),Retail,41.89
11/15/2025,Region IV-A,Laguna,Laguna,14.29,121.41,Rice (well milled),Retail,50.33
11/15/2025,Region IV-A,Quezon,Quezon,13.93,121.61,"Rice (regular, milled)",Retail,39.25
11/15/2025,Region IV-A,Quezon,Quezon,13.93,121.61,Rice (well milled),Retail,45
11/15/2025,Region IV-A,Rizal,Rizal,14.59,121.17,"Rice (regular, milled)",Retail,39.21
11/15/2025,Region IV-B,Marinduque,Marinduque,13.45,121.84,Rice (special),Retail,61
11/15/2025,Region IV-B,Oriental Mindoro,Oriental Mindoro,13.41,121.18,"Rice (regular, milled)",Retail,37.56
11/15/2025,Region IX,Zamboanga Sibugay,Zamboanga Sibugay,7.78,122.58,"Rice (regular, milled)",Retail,39.73
11/15/2025,Region IX,Zamboanga del Norte,Zamboanga del Norte,8.59,123.34,"Rice (regular, milled)",Retail,41.9
11/15/2025,Region IX,Zamboanga del Sur,Zamboanga City,6.91,122.07,"Rice (regular, milled)",Retail,40.91
11/15/2025,Region IX,Zamboanga del Sur,Zamboanga City,6.91,122.07,Rice (special),Retail,53.74
11/15/2025,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,"Rice (regular, milled)",Retail,38.6
11/15/2025,Region V,Albay,Albay,13.15,123.75,"Rice (regular, milled)",Retail,38.44
11/15/2025,Region V,Camarines Norte,Camarines Norte,14.12,122.96,"Rice (regular, milled)",Retail,38.42
11/15/2025,Region V,Catanduanes,Catanduanes,13.58,124.23,"Rice (regular, milled)",Retail,36.86
11/15/2025,Region V,Masbate,Camarines Sur,12.55,123.27,"Rice (regular, milled)",Retail,39.31
11/15/2025,Region V,Sorsogon,Sorsogon,12.97,124.01,"Rice (regular, milled)",Retail,38.08
11/15/2025,Region VI,Aklan,Aklan,11.71,122.37,"Rice (regular, milled)",Retail,36.75
11/15/2025,Region VI,Antique,Antique,10.76,121.94,"Rice (regular, milled)",Retail,37.67
11/15/2025,Region VI,Capiz,Capiz,11.58,122.76,"Rice (regular, milled)",Retail,46.9
11/15/2025,Region VI,Guimaras,Guimaras,10.67,122.59,"Rice (regular, milled)",Retail,40.17
11/15/2025,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,"Rice (regular, milled)",Retail,47.26
11/15/2025,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,Rice (special),Retail,59.82
11/15/2025,Region VII,Bohol,Bohol,9.66,123.87,"Rice (regular, milled)",Retail,42.73
11/15/2025,Region VII,Cebu,Cebu,10.29,123.9,"Rice (regular, milled)",Retail,40.62
11/15/2025,Region VII,Negros Oriental,Negros Oriental,9.31,123.31,"Rice (regular, milled)",Retail,40.85
11/15/2025,Region VII,Siquijor,Siquijor,9.21,123.51,"Rice (regular, milled)",Retail,41.69
11/15/2025,Region VIII,Biliran,Biliran,11.56,124.39,"Rice (regular, milled)",Retail,41.58
11/15/2025,Region VIII,Eastern Samar,Eastern Samar,11.61,125.43,Rice (special),Retail,49.78
11/15/2025,Region VIII,Leyte,Leyte,11.25,125,"Rice (regular, milled)",Retail,45.17
11/15/2025,Region VIII,Leyte,Leyte,11.25,125,Rice (well milled),Retail,55.87
11/15/2025,Region VIII,Northern Samar,Northern Samar,12.5,124.64,"Rice (regular, milled)",Retail,36.05
11/15/2025,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,"Rice (regular, milled)",Retail,44.96
11/15/2025,Region X,Bukidnon,Bukidnon,8.15,125.13,"Rice (regular, milled)",Retail,38.6
11/15/2025,Region X,Camiguin,Camiguin,9.25,124.72,"Rice (regular, milled)",Retail,42.42
11/15/2025,Region X,Camiguin,Camiguin,9.25,124.72,Rice (special),Retail,58.34
11/15/2025,Region X,Lanao del Norte,Lanao del Norte,8.04,123.8,Rice (special),Retail,49.73
11/15/2025,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,"Rice (regular, milled)",Retail,38.95
11/15/2025,Region X,Misamis Oriental,Misamis Oriental,8.48,124.65,"Rice (regular, milled)",Retail,47.64
11/15/2025,Region XI,Compostela Valley,Davao de Oro,7.6,125.97,"Rice (regular, milled)",Retail,35.87
11/15/2025,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,42.07
11/15/2025,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (regular, milled)",Retail,46.29
11/15/2025,Region XI,Davao del Sur,Davao Occidental,6.41,125.61,"Rice (regular, milled)",Retail,37.76
11/15/2025,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,"Rice (regular, milled)",Retail,40.33
11/15/2025,Region XII,North Cotabato,Cotabato,7.01,125.09,"Rice (regular, milled)",Retail,38.54
11/15/2025,Region XII,South Cotabato,South Cotabato,6.5,124.84,"Rice (regular, milled)",Retail,36.11
11/15/2025,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,"Rice (regular, milled)",Retail,41.72
11/15/2025,Region XIII,Dinagat Islands,Dinagat Islands,10.01,125.57,"Rice (regular, milled)",Retail,41.46
11/15/2025,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,"Rice (regular, milled)",Retail,38.38
12/15/2025,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,43.31
